bootstrap_sample,xi_estimate
286,0.12544638240269096
287,0.22654825204274423
288,0.18774000713842437
289,0.12324134164258754
290,0.15803041541578816
291,0.2900854814523077
292,0.1831176029930675
293,0.1256779750851419
294,0.1480821599091952
295,0.32697627434507426
296,0.3689965601180125
297,0.2822892737019934
298,0.010892224168683705
299,0.19941608715897918
300,0.25739247124626213
301,0.19910631610567253
302,0.09844959720105187
303,0.23621515101200813
304,0.07422686051658539
305,0.3445106614418004
306,0.026102887954942783
307,0.2496497448079283
308,0.17732312290493527
309,0.20349097061392196
310,0.03507987441021905
311,0.38963490990859506
312,0.14204312344398878
313,0.11040422804797478
314,0.3760512284508326
315,0.3179554961650873
316,0.20338079762697836
317,0.4053540850985407
318,0.2793765484996851
319,0.1385721946346805
320,0.10725429395918301
321,0.26764286551897143
322,0.1327465142496962
323,0.2774153040580173
324,0.24828804228899615
325,0.1534713909477307
326,0.20901387117454515
327,0.1663020089720289
328,0.38572241364423565
329,0.273849509180391
330,0.20801896329891423
331,0.17648543085885732
332,0.1399267902064667
333,0.32554432120333116
334,0.07665600991399354
335,0.12039337190584935
336,0.1509986090953992
337,0.24086336280042775
338,0.06128875820002434
339,0.20200832730530444
340,0.19651455460779818
341,0.13903100266271828
342,0.351050223569532
343,0.23127333702834996
344,0.22962338924522435
345,0.31052217043199626
346,0.16599408966040308
347,-0.008990310398191263
348,0.15493026533104737
349,0.08855315848521503
350,0.16614161952364553
351,0.16147396635130934
352,0.11068843761397867
353,0.21632991079652097
354,0.14477983377321743
355,-0.026659089772668912
356,0.3938609402968217
357,0.17783306952611005
358,0.33211258733033544
359,0.19805295146262317
360,0.11651865284013353
361,0.14730473143468586
362,0.20566232265107393
363,0.2714104651478123
364,0.28201519000907693
365,0.2784132892146475
366,0.2732049670666479
367,0.08967875140686382
368,0.19501542385125403
369,0.18771206191432366
370,0.15907264825713324
371,0.1351310091361564
372,0.20675519915617774
373,0.22702116234666997
374,0.17882414846071742
375,0.375686615605758
376,0.2510033782887479
377,0.24517828682803083
378,0.11352295109525024
379,0.18306983175423452
380,0.2607567566406852
381,0.17964184058397975
382,0.29870689251977145
383,0.16703059794395567
384,0.15578320008840132
385,-0.03462772531464092
386,0.31767685992154904
387,0.17386175732749978
388,0.1301866936871261
389,0.2972934575967228
390,0.23737488174701332
391,0.3517797215695181
392,0.18385766207266288
393,0.20872356425602298
394,0.22811162138889785
395,0.10705371336983444
396,0.16687794368618386
397,0.25729537770175537
398,0.14651813258362273
399,0.12028407055737983
400,0.3369183732106693
401,0.31205992134093735
402,0.12800977115496448
403,0.15880968486158786
404,0.04613779172751123
405,0.2868268841699852
406,0.2325753603436999
407,0.22658090516766763
408,0.16360294315113738
409,0.11325598921471816
410,0.1916193411885384
411,0.19064738323450622
412,0.1896424964962819
413,0.19405824710228592
414,0.3490078189231275
415,0.21549808149846328
416,0.19593550186911887
417,0.0034837376629770715
418,0.35745170068958754
419,0.27111144033088763
420,0.20070068650908363
421,0.22171734882106614
422,0.2906105500158695
423,0.16477062402410012
424,0.22280227210973635
425,0.20669920603947128
426,0.13230631030238088
427,0.15114513486821296
428,0.1549180649337239
429,0.06674411706307673
430,0.15370898374783892
431,0.10455371274564038
432,0.11813501145308666
433,0.16896319767055806
434,0.3490754349568889
435,0.16482413040331173
436,0.24555978778466225
437,-0.03867304597331696
438,0.1697821628416659
439,0.21588982407676058
440,0.1280205208188287
441,0.1250377021254004
442,0.22485447883423415
443,0.2260382548723555
444,0.2184356566626574
445,0.3162324327590238
446,0.19198864744471617
447,0.22384471896544234
448,0.20237086915193808
449,0.1794905161841111
450,0.2187976411580198
451,0.17118350663020157
452,0.20760794400370294
453,0.24988430089266617
454,0.1913536087252729
455,0.10427878538274893
456,0.2212935160560216
457,0.18701486281760404
458,0.03484975582196343
459,0.1125882924843846
460,0.24631762678730085
461,0.26323863741984144
462,0.2193277480891518
463,0.3339573093412934
464,0.2591822493785183
465,0.18970458947682844
466,0.2488881473546773
467,0.2921936833659362
468,0.2545930689078595
469,0.1978957877228334
470,0.31659848788921396
471,0.29234150365063616
472,0.16154703885816174
473,0.12214799673018714
474,0.17137889466017175
475,0.11870186339942655
476,0.18889168710211596
477,0.15033171763453862
478,0.29127244539711983
479,0.2506810281953081
480,0.20731508078576327
481,0.11959676613621147
482,0.20054588849015062
483,0.26944551418648277
484,0.20168918204929387
485,0.17715477491694062
486,0.22211026816735982
487,0.0887804652465591
488,0.21471223354127994
489,0.15731163548044363
490,0.11469537727463289
491,0.16769666777513598
492,0.12540107939093728
493,0.30258293447430246
494,0.2587241067194824
495,0.13717901688940437
496,0.183756230491888
497,0.25582574120098667
498,0.10950032318895134
499,0.2265300760504586
500,0.1235395068481694
501,0.026701646698654352
502,0.2600819304930795
503,0.1791166260903642
504,0.12465544717218736
505,0.37884885977010374
506,0.2383953534693226
507,0.24042947278917234
508,-0.020320157648746215
509,0.23128515579442335
510,0.19868744370594588
511,0.2832307377458988
512,0.34860901959657054
513,0.3532592332910565
514,0.27626951492214635
515,0.17832639875276315
516,0.10194573595368167
517,0.2731434464482583
518,0.12295317384060264
519,0.29236005431617557
520,0.0969155301942575
